"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
1973,4,0,0,6.93,0.701761458091847,46.2,76.8,0,1,0,1,0.0198235787456008,4.97740484238523,0.653020681810384,20.7036082260128,3.0041,29.357957328954,60.4569571063313
1973,5,0,0,11.17,1.27106382926575,111.3,106.2,0,1,1,0.6,0.0104996314895122,4.88340480137898,0.640443221937095,20.6940341345751,3.0041,29.2324817893807,60.5824326459047
1973,6,0,0,14.57,1.82378819007707,71.5,117,0,1,1,0.6,0.0042183584744351,4.75162117079214,0.622448613539642,20.6791167315259,3.0041,29.0615048743321,60.7534095609532
1973,7,0,0,15.46,1.97931638721607,37.2,128.5,0,0.2,1,0.6,0.00346085070224683,4.72348988956072,0.618481936947641,20.675759135082,3.0041,29.0252918122926,60.7896226229927
1973,8,0,0,16.54,2.1729445554989,32.2,109.7,0,0.2,1,0.6,0.00278492229295966,4.69279838972319,0.614151905125028,20.6720307536253,3.0041,28.9858659707665,60.8290484645188
1973,9,1.6588,0,14.47,1.80656113325819,36.2,77.1,0,0.825844113121886,1,0.6,0.98028475215007,5.26878041298402,0.599731372385369,20.658920033488,3.0041,30.5118165710074,60.9618978642779
1973,10,0,0,8.74,0.925994865105036,30,28.6,0,1,0,1,0.453130745516975,5.14820980444485,0.634550881529379,20.7028946853431,3.0041,29.9428861168343,61.5308283184511
1973,11,0,0,5.4,0.536486399538762,32.1,8.7,0,1,0,1,0.289776143425344,5.07962217319521,0.640588128296013,20.7131374847508,3.0041,29.7272239296674,61.7464905056179
1973,12,0,0,4.62,0.46125039737157,32,2.4,0,1,0,1,0.197301570810789,5.02138415374244,0.641177205125725,20.7167491249776,3.0041,29.5807120546566,61.8930023806287
1974,1,0,0,5.87,0.584794568248063,64.1,14.7,0,1,0,1,0.121195454360825,4.94850623003693,0.638136116770988,20.7168212403961,3.0041,29.4287590415648,62.0449553937205
1974,2,0,0,5.31,0.527489470741021,62.8,21.2,0,1,0,1,0.0780875012406242,4.88367750211412,0.633037520314313,20.7140518276168,3.0041,29.3129543512859,62.1607600839994
1974,3,0,0,5.27,0.523517144906571,39.5,42.1,0,1,0,1,0.0504794196374115,4.82017673275724,0.626648426447597,20.7095780520577,3.0041,29.2109826309,62.2627318043853
1974,4,0,0,7.1,0.721531934277876,15.9,76.4,0,0.2,1,0.6,0.046965464223652,4.80975428269793,0.625483729413455,20.7087173174444,3.0041,29.1950207937795,62.2786936415058
1974,5,0,0,10.4,1.15667339713408,32.5,114.8,0,0.2,1,0.6,0.0418354969356649,4.79309326197844,0.623580755683388,20.7072773600028,3.0041,29.1698868746003,62.303827560685
1974,6,0,0,13.39,1.62396686942934,68.4,124.3,0,0.705538199375178,1,0.6,0.023590872003324,4.71142032621692,0.61380861334806,20.6992551331967,3.0041,29.052174944765,62.4215394905203
1974,7,0,0,14.87,1.87577704392631,41.4,145.6,0,0.2,1,0.6,0.0195560001678662,4.68498206214157,0.610426281114208,20.6963861961227,3.0041,29.0154505395464,62.4582638957389
1974,8,1.9567,0,14.86,1.8740367595729,109.8,107.4,0,1,1,0.6,1.16243569944421,5.35704468287771,0.593590920066269,20.6808470366696,3.0041,30.7980183390578,62.6323960962275
1974,9,0,0,12.08,1.41177902174175,108.9,62.1,0,1,0,1,0.358450403331274,5.17126832463234,0.647842283196654,20.7479888951806,3.0041,29.9296499063409,63.5007645289444
1974,10,0,0,7.09,0.720361357154955,90.3,37.2,0,1,0,1,0.196662522218644,5.07897235304044,0.650373931009581,20.7556079314547,3.0041,29.6857167377234,63.7446976975619
1974,11,0,0,6.72,0.677720650615925,121.5,14.8,0,1,0,1,0.111801163282535,4.99364414171209,0.646377019822252,20.7554196355983,3.0041,29.5113419604152,63.9190724748702
1974,12,0,0,7.76,0.800865336677423,33.7,17.5,0,1,0,1,0.0573592536848667,4.89465747336099,0.637553445249617,20.7500736629924,3.0041,29.3437438352879,64.0866705999974
1975,1,0,0,6.65,0.669801375032487,63.4,17.3,0,1,1,0.6,0.041035333884115,4.84572696329053,0.632092871443229,20.7461310941646,3.0041,29.2690862627824,64.1613281725029
1975,2,0,0,3.92,0.399049328562472,33.4,18,0,1,1,0.6,0.0336128634116258,4.81680833795317,0.628639890949925,20.743507873117,3.0041,29.2266689654317,64.2037454698536
1975,3,0,0,4.47,0.447495798490835,106.3,42.1,0,1,1,0.6,0.0268740445473965,4.78458408816894,0.624657292548445,20.7403698698504,3.0041,29.1805852951152,64.2498291401701
1975,4,0.262,0,8.3,0.868754071811216,71.2,74.2,0,1,1,0.6,0.172028409916055,4.83001622204779,0.616754499959125,20.7338064348553,3.0041,29.3567055667783,64.3357088685071
1975,5,0.262,0,9.49,1.02741013225947,62.2,107.6,0,0.943330357015156,1,0.6,0.260583415907506,4.8676833674854,0.613302605394168,20.7324589527023,3.0041,29.4781283414894,64.4762860937959
1975,6,0.262,0,13.95,1.71783692073746,34.1,117.2,0,0.2,1,0.6,0.374076224235737,4.9500392867528,0.613690756572989,20.7339094881634,3.0041,29.675815755725,64.5405986795603
1975,7,0.262,0,17.42,2.33421531552587,29.9,144.1,0,0.2,1,0.6,0.450823884259644,5.02287404824599,0.616281873707426,20.7382876122001,3.0041,29.8323674184131,64.6460470168722
1975,8,0.262,0,18.5,2.53584286492207,9.8,115,0,0.2,1,0.6,0.504468747404324,5.09218441973652,0.620604581770574,20.7448544482326,3.0041,29.966212197144,64.7742022381413
1975,9,1.3098,0,13.59,1.65728553614167,93.8,69.2,0,1,1,0.6,0.993268715985522,5.50396013115968,0.630977503614639,20.7614536670902,3.0041,30.8937600178501,65.1564544174352
1975,10,0,0,9.8,1.0706987845671,26.4,28,0,1,1,0.6,0.581523768398009,5.41626993807807,0.658572065491574,20.7973445987393,3.0041,30.457810370707,65.5924040645783
1975,11,0,0,5.48,0.544552348819847,34.8,6.9,0,1,1,0.6,0.442914022467649,5.37220849851635,0.665577404497999,20.8080149096678,3.0041,30.2928148351498,65.7573996001355
1975,12,0,0,4.14,0.418052423080264,32.4,5.6,0,1,1,0.6,0.359368907893906,5.33862593141306,0.668747126908199,20.8137438713032,3.0041,30.1845858375183,65.865628597767
1976,1,0,0,5.34,0.530479345605803,24.1,15.8,0,1,1,0.6,0.275643892110759,5.29631403471417,0.670681771603965,20.8186000105779,3.0041,30.0653397090068,65.9848747262785
